unix,date,open,high,low,close,Volume USD,symbol,macd,macd_signal,macd_hist,rsi,volume,taker_buy_base,volume_delta,cvd,cvd_rolling,ppo,ppo_signal,ppo_hist,delta,ma_7,ma_25,ma_99,oi,oi_usd,funding_rate
1503201600,2017-08-20 04:00:00,4094.62,4094.62,4091.8,4093.0,3313.40232363,BTCUSD,-2.083025,-12.594767,10.511742,49.98,,,,,,-0.050916,-0.307726,0.25681,,4108.7,4057.65,,,,
1503205200,2017-08-20 05:00:00,4087.0,4142.16,4087.0,4117.41,44122.84421605,BTCUSD,0.328665,-10.010081,10.338746,52.62,,,,,,0.00803,-0.244575,0.252604,,4105.47,4059.61,,,,
1503208800,2017-08-20 06:00:00,4117.41,4117.41,4081.19,4115.41,11945.53146419,BTCUSD,2.055264,-7.597012,9.652276,52.37,,,,,,0.050193,-0.185621,0.235814,,4101.96,4061.15,,,,
1503212400,2017-08-20 07:00:00,4081.4,4156.56,4081.4,4155.87,58157.39686983,BTCUSD,6.603465,-4.756916,11.360381,56.74,,,,,,0.161089,-0.116279,0.277368,,4111.93,4067.91,,,,
1503216000,2017-08-20 08:00:00,4155.87,4211.08,4032.62,4184.73,72103.77553126,BTCUSD,12.387983,-1.327936,13.715919,59.58,,,,,,0.301733,-0.032677,0.334409,,4126.53,4073.96,,,,
1503219600,2017-08-20 09:00:00,4155.0,4158.61,4155.0,4155.0,1645.26207811,BTCUSD,14.41247,1.820145,12.592325,55.53,,,,,,0.350729,0.044004,0.306725,,4130.86,4080.2,,,,
1503223200,2017-08-20 10:00:00,4140.0,4142.41,4109.84,4142.41,3915.5203608,BTCUSD,14.832067,4.42253,10.409537,53.86,,,,,,0.360725,0.107348,0.253376,,4137.69,4083.17,,,,
1503226800,2017-08-20 11:00:00,4104.68,4125.44,4080.0,4106.53,70777.45523685,BTCUSD,12.135134,5.96505,6.170084,49.31,,,,,,0.295161,0.144911,0.15025,,4139.62,4087.41,,,,
1503230400,2017-08-20 12:00:00,4106.53,4125.43,4080.0,4108.47,11339.3091934,BTCUSD,10.038346,6.77971,3.258637,49.56,,,,,,0.244174,0.164764,0.07941,,4138.35,4093.44,,,,
1503234000,2017-08-20 13:00:00,4125.0,4125.0,4063.35,4063.35,5114.58344535,BTCUSD,4.68793,6.361354,-1.673424,44.14,,,,,,0.114128,0.154637,-0.040508,,4130.91,4092.17,,,,
1503237600,2017-08-20 14:00:00,4096.32,4096.32,4068.5,4096.32,6001.1357384,BTCUSD,3.068633,5.70281,-2.634176,48.56,,,,,,0.074722,0.138654,-0.063932,,4122.4,4094.43,,,,
1503241200,2017-08-20 15:00:00,4100.0,4125.0,4100.0,4125.0,97052.02730912,BTCUSD,4.049552,5.372158,-1.322606,52.12,,,,,,0.098575,0.130638,-0.032063,,4113.87,4097.74,,,,
1503244800,2017-08-20 16:00:00,4125.0,4150.0,4091.59,4131.46,96322.09809808,BTCUSD,5.286543,5.355035,-0.068492,52.9,,,,,,0.128631,0.130236,-0.001605,,4110.51,4104.11,,,,
1503248400,2017-08-20 17:00:00,4131.46,4138.07,4101.4,4129.0,202834.0121701,BTCUSD,5.999426,5.483913,0.515513,52.55,,,,,,0.145927,0.133374,0.012552,,4108.59,4109.27,,,,
1503252000,2017-08-20 18:00:00,4129.32,4158.61,4116.0,4154.56,198738.21348253,BTCUSD,8.526195,6.09237,2.433825,55.86,,,,,,0.207224,0.148144,0.05908,,4115.45,4114.36,,,,
1503255600,2017-08-20 19:00:00,4154.56,4185.94,4144.85,4164.6,205482.12188185,BTCUSD,11.208708,7.115637,4.093071,57.13,,,,,,0.272175,0.172951,0.099225,,4123.47,4117.49,,,,
1503259200,2017-08-20 20:00:00,4161.59,4171.62,4116.0,4140.93,221127.66956549,BTCUSD,11.296264,7.951763,3.344502,53.25,,,,,,0.274189,0.193198,0.080991,,4134.55,4120.09,,,,
1503262800,2017-08-20 21:00:00,4140.93,4156.56,4128.75,4150.0,147963.47797392,BTCUSD,11.958983,8.753207,3.205776,54.52,,,,,,0.290118,0.212582,0.077536,,4142.22,4123.05,,,,
1503266400,2017-08-20 22:00:00,4162.59,4169.98,4132.31,4169.98,158291.24056827,BTCUSD,13.934399,9.789445,4.144954,57.29,,,,,,0.337749,0.237616,0.100134,,4148.65,4126.88,,,,
1503270000,2017-08-20 23:00:00,4151.14,4171.62,4069.13,4086.29,287026.98902909,BTCUSD,8.65235,9.562026,-0.909677,44.97,,,,,,0.209869,0.232066,-0.022198,,4142.19,4124.73,,,,
1503273600,2017-08-21 00:00:00,4069.13,4119.62,4062.78,4108.28,217258.14356334,BTCUSD,6.168336,8.883288,-2.714952,48.12,,,,,,0.149656,0.215584,-0.065928,,4139.23,4123.46,,,,
1503277200,2017-08-21 01:00:00,4108.28,4114.86,4080.66,4094.6,229146.59436915,BTCUSD,3.061335,7.718898,-4.657563,46.34,,,,,,0.07431,0.187329,-0.113019,,4130.67,4123.8,,,,
1503280800,2017-08-21 02:00:00,4094.6,4109.26,4039.0,4079.94,239947.68149698,BTCUSD,-0.576529,6.059812,-6.636341,44.44,,,,,,-0.014005,0.147063,-0.161067,,4118.57,4123.7,,,,
1503284400,2017-08-21 03:00:00,4079.94,4104.68,4048.74,4084.76,215264.01272785,BTCUSD,-3.035834,4.240683,-7.276517,45.24,,,,,,-0.073786,0.102893,-0.176679,,4110.55,4122.1,,,,
1503288000,2017-08-21 04:00:00,4079.26,4104.68,4047.75,4104.68,161089.99791657,BTCUSD,-3.339813,2.724584,-6.064397,48.51,,,,,,-0.081189,0.066077,-0.147265,,4104.08,4122.5,,,,
1503291600,2017-08-21 05:00:00,4104.68,4104.68,4011.02,4016.9,272054.2439435,BTCUSD,-10.538853,0.071896,-10.610749,37.79,,,,,,-0.256641,0.001533,-0.258174,,4082.21,4119.46,,,,
1503295200,2017-08-21 06:00:00,4011.04,4032.01,3953.4,3982.96,266615.31731919,BTCUSD,-18.765212,-3.695525,-15.069687,34.6,,,,,,-0.457988,-0.090371,-0.367617,,4067.45,4114.08,4180.01,,,
1503298800,2017-08-21 07:00:00,3982.96,4055.92,3970.63,4043.63,197993.20558832,BTCUSD,-20.158738,-6.988168,-13.17057,43.73,,,,,,-0.492477,-0.170792,-0.321685,,4058.21,4111.21,4177.33,,,
1503302400,2017-08-21 08:00:00,4043.63,4055.92,4010.78,4036.3,221558.77651953,BTCUSD,-21.605284,-9.911591,-11.693693,42.95,,,,,,-0.528362,-0.242306,-0.286056,,4049.88,4106.43,4174.51,,,
1503306000,2017-08-21 09:00:00,4036.3,4077.07,4035.82,4074.0,15822.55098374,BTCUSD,-19.486064,-11.826486,-7.659578,48.08,,,,,,-0.476666,-0.289178,-0.187488,,4049.03,4102.0,4171.99,,,
1503309600,2017-08-21 10:00:00,4066.0,4088.12,4066.0,4088.1,20748.78034993,BTCUSD,-16.479229,-12.757034,-3.722195,49.9,,,,,,-0.403113,-0.311965,-0.091147,,4049.51,4099.32,4169.34,,,
1503313200,2017-08-21 11:00:00,4063.0,4063.0,4000.01,4023.11,60239.78628954,BTCUSD,-19.118428,-14.029313,-5.089115,42.52,,,,,,-0.468223,-0.343217,-0.125006,,4037.86,4094.55,4165.93,,,
1503316800,2017-08-21 12:00:00,4023.11,4023.11,4000.0,4000.0,25971.91429993,BTCUSD,-22.811288,-15.785708,-7.02558,40.24,,,,,,-0.559508,-0.386475,-0.173033,,4035.44,4090.29,4161.45,,,
1503320400,2017-08-21 13:00:00,4000.0,4023.11,3934.43,3951.49,88410.1864087,BTCUSD,-29.313289,-18.491224,-10.822065,35.89,,,,,,-0.720632,-0.453306,-0.267325,,4030.95,4084.01,4156.31,,,
1503324000,2017-08-21 14:00:00,3914.59,4023.11,3911.79,3989.17,30441.02270329,BTCUSD,-31.068294,-21.006638,-10.061656,41.21,,,,,,-0.764871,-0.515619,-0.249251,,4023.17,4081.04,4151.88,,,
1503327600,2017-08-21 15:00:00,3967.5,4022.0,3920.55,4022.0,29590.50297993,BTCUSD,-29.470906,-22.699492,-6.771414,45.45,,,,,,-0.726073,-0.55771,-0.168363,,4021.12,4078.07,4147.95,,,
1503331200,2017-08-21 16:00:00,4005.99,4029.05,3951.26,4029.05,29255.73036742,BTCUSD,-27.321257,-23.623845,-3.697413,46.35,,,,,,-0.67348,-0.580864,-0.092616,,4014.7,4074.23,4143.61,,,
1503334800,2017-08-21 17:00:00,4019.99,4029.06,3951.26,4016.2,20279.25427174,BTCUSD,-26.350572,-24.16919,-2.181382,44.9,,,,,,-0.650033,-0.594698,-0.055335,,4004.43,4069.62,4139.02,,,
1503338400,2017-08-21 18:00:00,3997.57,4029.06,3918.8,3918.8,15462.86836218,BTCUSD,-33.058159,-25.946984,-7.111175,35.78,,,,,,-0.817516,-0.639261,-0.178255,,3989.53,4061.21,4134.64,,,
1503342000,2017-08-21 19:00:00,3918.8,4042.11,3918.8,4027.05,32899.80295158,BTCUSD,-29.302757,-26.618139,-2.684619,48.34,,,,,,-0.724868,-0.656383,-0.068485,,3993.39,4056.11,4131.34,,,
1503345600,2017-08-21 20:00:00,4027.05,4042.11,3950.0,4025.04,129107.80195371,BTCUSD,-26.186871,-26.531885,0.345014,48.15,,,,,,-0.647997,-0.654706,0.006709,,4003.9,4050.53,4128.67,,,
1503349200,2017-08-21 21:00:00,4025.04,4070.49,4007.51,4039.1,158477.26147012,BTCUSD,-22.325788,-25.690666,3.364878,49.63,,,,,,-0.552475,-0.63426,0.081784,,4011.03,4046.46,4126.47,,,
1503352800,2017-08-21 22:00:00,4039.1,4041.23,4008.63,4041.1,75681.9303511,BTCUSD,-18.886774,-24.329887,5.443113,49.85,,,,,,-0.467373,-0.600882,0.133509,,4013.76,4042.1,4123.6,,,
1503356400,2017-08-21 23:00:00,4025.0,4031.87,3987.5,4016.0,43914.34683994,BTCUSD,-17.979189,-23.059748,5.080559,47.08,,,,,,-0.445118,-0.569729,0.124611,,4011.9,4035.94,4120.26,,,
1503360000,2017-08-22 00:00:00,4016.0,4016.0,3789.95,3790.0,237019.21075116,BTCUSD,-35.089657,-25.465729,-9.623927,30.61,,,,,,-0.872718,-0.630327,-0.242391,,3979.58,4024.09,4114.77,,,
1503363600,2017-08-22 01:00:00,3790.0,3890.51,3688.97,3700.0,112876.96594438,BTCUSD,-55.274115,-31.427407,-23.846709,26.62,,,,,,-1.3829,-0.780842,-0.602058,,3948.33,4007.76,4108.33,,,
1503367200,2017-08-22 02:00:00,3700.0,3849.98,3689.0,3849.98,31846.37262352,BTCUSD,-58.495169,-36.840959,-21.65421,40.54,,,,,,-1.467485,-0.91817,-0.549315,,3923.03,3997.97,4103.94,,,
1503370800,2017-08-22 03:00:00,3822.5,3862.39,3802.53,3862.39,61002.02238577,BTCUSD,-59.36228,-41.345223,-18.017057,41.53,,,,,,-1.49267,-1.03307,-0.4596,,3899.8,3989.27,4099.65,,,
1503374400,2017-08-22 04:00:00,3863.0,3868.57,3450.98,3500.8,105969.34583485,BTCUSD,-88.207505,-50.71768,-37.489825,27.29,,,,,,-2.237833,-1.274023,-0.96381,,3822.9,3965.91,4092.15,,,
1503378000,2017-08-22 05:00:00,3500.8,3695.62,3400.0,3626.99,50947.73083032,BTCUSD,-99.736134,-60.521371,-39.214763,35.59,,,,,,-2.545368,-1.528292,-1.017076,,3763.74,3946.81,4085.68,,,
1503381600,2017-08-22 06:00:00,3619.95,3854.46,3619.95,3803.0,236465.26163966,BTCUSD,-93.592245,-67.135545,-26.4567,45.02,,,,,,-2.39379,-1.701391,-0.692398,,3733.31,3938.25,4080.74,,,
1503385200,2017-08-22 07:00:00,3803.0,3803.0,3733.8,3798.08,234263.26886182,BTCUSD,-88.104524,-71.329341,-16.775183,44.82,,,,,,-2.258211,-1.812755,-0.445456,,3734.46,3930.86,4075.79,,,
1503388800,2017-08-22 08:00:00,3798.08,3805.76,3750.08,3794.12,139546.7238292,BTCUSD,-83.116858,-73.686845,-9.430014,44.65,,,,,,-2.134725,-1.877149,-0.257576,,3747.91,3920.87,4070.54,,,
1503392400,2017-08-22 09:00:00,3794.12,3920.31,3775.01,3904.56,294063.05957005,BTCUSD,-69.452411,-72.839958,3.387547,50.3,,,,,,-1.783402,-1.8584,0.074998,,3755.71,3915.61,4066.76,,,
1503396000,2017-08-22 10:00:00,3904.56,3904.56,3826.12,3844.08,229586.80486086,BTCUSD,-62.779528,-70.827872,8.048344,47.44,,,,,,-1.613599,-1.80944,0.19584,,3753.09,3906.41,4062.15,,,
1503399600,2017-08-22 11:00:00,3844.07,3905.56,3841.18,3866.48,190978.8464475,BTCUSD,-55.04924,-67.672145,12.622906,48.61,,,,,,-1.415562,-1.730664,0.315102,,3805.33,3897.54,4057.94,,,
1503403200,2017-08-22 12:00:00,3866.48,3990.12,3853.53,3934.01,296230.10335466,BTCUSD,-42.978639,-62.733444,19.754805,52.06,,,,,,-1.104223,-1.605376,0.501153,,3849.19,3893.98,4054.2,,,
1503406800,2017-08-22 13:00:00,3949.01,3964.75,3874.35,3920.99,150997.34844015,BTCUSD,-34.070421,-57.000839,22.930418,51.34,,,,,,-0.874871,-1.459275,0.584404,,3866.05,3890.82,4049.81,,,
1503410400,2017-08-22 14:00:00,3874.38,3920.99,3786.81,3849.0,100888.08334967,BTCUSD,-32.445351,-52.089742,19.64439,47.46,,,,,,-0.833861,-1.334192,0.500331,,3873.32,3886.72,4044.84,,,
1503414000,2017-08-22 15:00:00,3829.5,3921.63,3810.07,3858.23,150171.96891324,BTCUSD,-30.06613,-47.685019,17.61889,48.0,,,,,,-0.773196,-1.221993,0.448797,,3882.48,3881.48,4040.06,,,
1503417600,2017-08-22 16:00:00,3858.23,3952.89,3853.47,3905.84,135445.83744289,BTCUSD,-24.06161,-42.960337,18.898728,50.83,,,,,,-0.618577,-1.10131,0.482733,,3882.66,3876.84,4036.15,,,
1503421200,2017-08-22 17:00:00,3905.84,3998.99,3888.79,3943.0,178848.9603552,BTCUSD,-16.118769,-37.592024,21.473255,52.97,,,,,,-0.413963,-0.96384,0.549877,,3896.79,3873.39,4032.95,,,
1503424800,2017-08-22 18:00:00,3944.0,4104.82,3944.0,4043.76,181891.61134117,BTCUSD,-1.674452,-30.408509,28.734057,58.29,,,,,,-0.042881,-0.779648,0.736767,,3922.12,3874.5,4031.0,,,
1503428400,2017-08-22 19:00:00,4071.22,4101.24,3984.23,3984.24,138354.71864992,BTCUSD,4.91349,-23.344109,28.2576,54.38,,,,,,0.12564,-0.598591,0.724231,,3929.29,3877.11,4028.32,,,
1503432000,2017-08-22 20:00:00,3984.5,4061.54,3953.13,3960.29,121695.66128644,BTCUSD,8.108493,-17.053589,25.162082,52.84,,,,,,0.207144,-0.437444,0.644587,,3934.91,3874.44,4025.96,,,
1503435600,2017-08-22 21:00:00,3960.29,4038.96,3946.67,3946.67,84186.53841976,BTCUSD,9.432823,-11.756307,21.18913,51.94,,,,,,0.240829,-0.301789,0.542618,,3948.86,3871.31,4024.24,,,
1503439200,2017-08-22 22:00:00,3999.96,4046.11,3944.04,4002.0,124945.30862149,BTCUSD,14.776603,-6.449725,21.226328,55.27,,,,,,0.376654,-0.166101,0.542754,,3969.4,3869.82,4022.88,,,
1503442800,2017-08-22 23:00:00,4009.1,4045.0,3944.03,4040.0,164284.01838683,BTCUSD,21.82621,-0.794538,22.620748,57.45,,,,,,0.555122,-0.021856,0.576978,,3988.57,3869.78,4023.07,,,
1503446400,2017-08-23 00:00:00,4040.0,4077.18,4013.89,4036.0,96339.81840902,BTCUSD,26.78159,4.720688,22.060902,57.14,,,,,,0.679821,0.118479,0.561342,,4001.85,3870.58,4023.68,,,
1503450000,2017-08-23 01:00:00,4048.1,4100.0,4035.38,4100.0,189275.59312344,BTCUSD,35.464133,10.869377,24.594756,60.84,,,,,,0.897509,0.274285,0.623224,,4009.89,3882.98,4023.54,,,
1503453600,2017-08-23 02:00:00,4101.53,4127.99,4049.74,4083.72,187993.02773077,BTCUSD,40.563873,16.808276,23.755597,59.43,,,,,,1.024031,0.424234,0.599797,,4024.1,3898.33,4023.29,,,
1503457200,2017-08-23 03:00:00,4083.72,4126.99,4050.04,4100.41,177397.16837484,BTCUSD,45.428506,22.532322,22.896184,60.44,,,,,,1.14386,0.56816,0.575701,,4044.11,3908.35,4022.66,,,
1503460800,2017-08-23 04:00:00,4084.54,4115.87,4054.01,4083.6,154650.91254769,BTCUSD,47.381171,27.502092,19.879079,58.85,,,,,,1.190538,0.692635,0.497903,,4063.68,3917.19,4022.0,,,
1503464400,2017-08-23 05:00:00,4084.0,4110.0,4053.18,4053.18,133793.55309011,BTCUSD,45.944442,31.190562,14.75388,55.98,,,,,,1.152863,0.784681,0.368182,,4070.99,3939.29,4020.96,,,
1503468000,2017-08-23 06:00:00,4064.0,4099.99,4035.32,4080.0,146480.6164768,BTCUSD,46.434678,34.239385,12.195293,57.93,,,,,,1.163116,0.860368,0.302748,,4076.7,3957.41,4020.37,,,
1503471600,2017-08-23 07:00:00,4089.45,4098.88,4052.49,4074.88,143395.02334814,BTCUSD,45.881167,36.567741,9.313425,57.41,,,,,,1.147493,0.917793,0.2297,,4082.26,3968.29,4020.43,,,
1503475200,2017-08-23 08:00:00,4081.63,4124.0,4057.0,4124.0,153734.10470187,BTCUSD,48.843007,39.022795,9.820213,61.04,,,,,,1.218732,0.977981,0.240752,,4085.68,3981.32,4020.91,,,
1503478800,2017-08-23 09:00:00,4123.88,4242.32,4100.15,4203.12,168331.1286598,BTCUSD,56.918431,42.601922,14.316509,66.06,,,,,,1.415119,1.065408,0.34971,,4102.74,3997.68,4023.09,,,
1503482400,2017-08-23 10:00:00,4208.11,4228.02,4188.63,4228.02,101355.70359986,BTCUSD,64.582994,46.998136,17.584858,67.48,,,,,,1.599613,1.172249,0.427363,,4120.97,4010.62,4025.06,,,
1503486000,2017-08-23 11:00:00,4203.12,4237.99,4174.09,4237.99,139194.61214233,BTCUSD,70.647325,51.727974,18.919351,68.05,,,,,,1.7434,1.286479,0.456921,,4143.03,4026.38,4027.47,,,
1503489600,2017-08-23 12:00:00,4205.98,4265.8,4174.0,4215.68,264786.21827334,BTCUSD,72.813779,55.945135,16.868644,65.27,,,,,,1.791512,1.387486,0.404026,,4166.24,4040.35,4028.96,,,
1503493200,2017-08-23 13:00:00,4215.68,4230.92,4155.0,4211.0,341206.92780045,BTCUSD,73.308026,59.417713,13.890313,64.67,,,,,,1.798865,1.469762,0.329103,,4184.96,4051.42,4031.09,,,
1503496800,2017-08-23 14:00:00,4166.89,4212.29,4154.51,4174.0,244522.2658523,BTCUSD,69.908287,61.515828,8.392459,59.99,,,,,,1.712367,1.518283,0.194084,,4199.12,4061.55,4033.27,,,
1503500400,2017-08-23 15:00:00,4174.0,4226.95,4150.65,4197.05,147291.387612,BTCUSD,68.286734,62.870009,5.416725,61.84,,,,,,1.66918,1.548462,0.120718,,4209.55,4075.47,4034.3,,,
1503504000,2017-08-23 16:00:00,4226.94,4259.58,4197.05,4210.03,300581.07447514,BTCUSD,67.273525,63.750712,3.522813,62.88,,,,,,1.640878,1.566945,0.073933,,4210.54,4089.54,4036.02,,,
1503507600,2017-08-23 17:00:00,4220.56,4231.0,4166.27,4166.27,164134.26583127,BTCUSD,62.222241,63.445018,-1.222777,57.21,,,,,,1.515852,1.556727,-0.040874,,4201.72,4099.96,4037.27,,,
1503511200,2017-08-23 18:00:00,4166.27,4191.71,4135.38,4143.37,132417.82651,BTCUSD,55.728824,61.901779,-6.172955,54.44,,,,,,1.356715,1.516724,-0.160009,,4188.2,4107.97,4039.0,,,
1503514800,2017-08-23 19:00:00,4143.37,4168.9,4103.51,4117.07,134123.08083034,BTCUSD,47.908306,59.103085,-11.194778,51.37,,,,,,1.166127,1.446605,-0.280478,,4174.11,4110.9,4040.19,,,
1503518400,2017-08-23 20:00:00,4136.48,4136.48,4073.41,4118.4,175108.24627081,BTCUSD,41.341252,55.550718,-14.209466,51.52,,,,,,1.006097,1.358503,-0.352407,,4160.88,4116.27,4041.1,,,
1503522000,2017-08-23 21:00:00,4105.25,4178.65,4090.0,4090.0,169175.35999736,BTCUSD,33.45948,51.132471,-17.67299,48.12,,,,,,0.814563,1.249715,-0.435152,,4148.88,4121.46,4041.14,,,
1503525600,2017-08-23 22:00:00,4090.0,4152.0,4069.8,4114.2,111340.22703448,BTCUSD,28.833476,46.672672,-17.839195,51.08,,,,,,0.701861,1.140144,-0.438283,,4137.05,4128.16,4041.53,,,
1503529200,2017-08-23 23:00:00,4151.88,4169.99,4113.79,4114.01,172058.32312752,BTCUSD,24.865371,42.311212,-17.445841,51.05,,,,,,0.605206,1.033157,-0.427951,,4123.33,4132.64,4041.91,,,
1503532800,2017-08-24 00:00:00,4147.0,4154.55,4114.08,4131.0,124536.56574856,BTCUSD,22.828414,38.414652,-15.586238,53.22,,,,,,0.555403,0.937606,-0.382203,,4118.29,4136.28,4042.48,,,
1503536400,2017-08-24 01:00:00,4132.0,4195.0,4113.9,4140.91,126792.35126619,BTCUSD,21.762894,35.084301,-13.321407,54.49,,,,,,0.529187,0.855922,-0.326735,,4117.94,4140.48,4042.49,,,
1503540000,2017-08-24 02:00:00,4141.88,4204.55,4131.92,4131.92,115892.92484727,BTCUSD,19.962925,32.060025,-12.0971,53.09,,,,,,0.48525,0.781788,-0.296538,,4120.06,4141.75,4042.41,,,
1503543600,2017-08-24 03:00:00,4146.97,4163.59,4085.01,4113.58,144328.52252791,BTCUSD,16.862179,29.020456,-12.158277,50.24,,,,,,0.409881,0.707406,-0.297526,,4119.37,4142.95,4042.69,,,
1503547200,2017-08-24 04:00:00,4113.58,4148.19,4090.39,4113.98,132792.78946036,BTCUSD,14.272567,26.070878,-11.798312,50.3,,,,,,0.346933,0.635312,-0.288379,,4122.8,4143.49,4043.01,,,
1503550800,2017-08-24 05:00:00,4113.98,4177.64,4113.49,4132.09,116441.34416359,BTCUSD,13.525687,23.56184,-10.036153,53.17,,,,,,0.328671,0.573983,-0.245313,,4125.36,4145.43,4043.08,,,
1503554400,2017-08-24 06:00:00,4132.09,4177.18,4131.91,4133.42,124168.41099771,BTCUSD,12.892483,21.427969,-8.535486,53.39,,,,,,0.313182,0.521823,-0.208642,,4128.13,4148.64,4043.47,,,
1503558000,2017-08-24 07:00:00,4153.97,4173.99,4133.41,4153.32,136461.9951826,BTCUSD,13.836922,19.909759,-6.072837,56.57,,,,,,0.335902,0.484639,-0.148737,,4131.32,4151.57,4044.08,,,
1503561600,2017-08-24 08:00:00,4153.8,4206.88,4153.32,4200.0,135102.78018894,BTCUSD,18.142936,19.556395,-1.413459,62.96,,,,,,0.439796,0.47567,-0.035875,,4139.76,4156.58,4044.92,,,
1503565200,2017-08-24 09:00:00,4200.0,4224.0,4150.0,4165.01,163088.88514981,BTCUSD,18.518615,19.348839,-0.830223,56.28,,,,,,0.448583,0.470253,-0.02167,,4144.49,4158.22,4045.42,,,
1503568800,2017-08-24 10:00:00,4166.0,4250.94,4165.01,4173.98,278471.29594082,BTCUSD,19.317467,19.342564,-0.025097,57.52,,,,,,0.46755,0.469712,-0.002162,,4153.11,4157.05,4045.6,,,
1503572400,2017-08-24 11:00:00,4173.98,4215.74,4166.67,4202.0,141397.15996664,BTCUSD,21.958417,19.865735,2.092682,61.23,,,,,,0.5308,0.48193,0.048871,,4165.69,4156.01,4045.78,,,
1503576000,2017-08-24 12:00:00,4211.78,4224.64,4136.33,4150.89,131117.03736356,BTCUSD,19.700153,19.832619,-0.132466,52.26,,,,,,0.476092,0.480762,-0.00467,,4168.37,4152.53,4045.74,,,
1503579600,2017-08-24 13:00:00,4167.69,4184.48,4148.78,4157.74,160719.79290012,BTCUSD,18.252792,19.516653,-1.263861,53.25,,,,,,0.440957,0.472801,-0.031844,,4171.85,4150.21,4045.89,,,
1503583200,2017-08-24 14:00:00,4173.11,4250.9,4157.74,4221.0,219460.65263933,BTCUSD,21.957188,20.00476,1.952428,61.24,,,,,,0.529675,0.484176,0.045499,,4181.52,4150.61,4047.05,,,
1503586800,2017-08-24 15:00:00,4235.9,4250.78,4196.01,4222.0,104071.36262586,BTCUSD,24.68904,20.941616,3.747424,61.35,,,,,,0.594762,0.506293,0.088469,,4184.66,4152.53,4048.19,,,
1503590400,2017-08-24 16:00:00,4223.06,4250.71,4207.86,4215.0,123831.66620816,BTCUSD,25.989619,21.951217,4.038402,60.04,,,,,,0.625379,0.53011,0.095269,,4191.8,4153.25,4049.72,,,
1503594000,2017-08-24 17:00:00,4225.5,4236.0,4178.22,4188.18,115785.73377483,BTCUSD,24.572928,22.475559,2.097369,55.17,,,,,,0.590949,0.542278,0.048671,,4193.83,4152.37,4050.65,,,
1503597600,2017-08-24 18:00:00,4188.18,4221.0,4179.22,4221.0,117421.7768259,BTCUSD,25.801069,23.140661,2.660408,59.5,,,,,,0.619791,0.557781,0.062011,,4196.54,4154.56,4051.62,,,
1503601200,2017-08-24 19:00:00,4234.0,4250.77,4206.61,4216.07,112811.21731799,BTCUSD,26.075983,23.727725,2.348257,58.58,,,,,,0.625803,0.571385,0.054418,,4205.86,4157.47,4052.48,,,
1503604800,2017-08-24 20:00:00,4216.1,4245.0,4193.17,4193.5,95238.4958373,BTCUSD,24.193754,23.820931,0.372823,54.45,,,,,,0.580355,0.573179,0.007176,,4210.96,4160.53,4053.13,,,
1503608400,2017-08-24 21:00:00,4208.1,4234.0,4205.87,4207.0,100086.46619221,BTCUSD,23.520283,23.760801,-0.240519,56.43,,,,,,0.563817,0.571307,-0.007489,,4208.96,4164.07,4053.66,,,
1503612000,2017-08-24 22:00:00,4207.0,4330.61,4206.11,4326.23,121486.06277967,BTCUSD,32.235818,25.455805,6.780013,69.17,,,,,,0.770626,0.611171,0.159456,,4223.85,4173.52,4055.29,,,
1503615600,2017-08-24 23:00:00,4326.24,4371.68,4297.76,4316.01,154971.12325943,BTCUSD,37.881598,27.940963,9.940635,67.35,,,,,,0.903467,0.66963,0.233837,,4238.28,4181.59,4057.06,,,
1503619200,2017-08-25 00:00:00,4316.01,4369.0,4310.59,4366.0,208959.64199728,BTCUSD,45.861035,31.524978,14.336058,71.32,,,,,,1.09044,0.753792,0.336648,,4263.69,4191.67,4059.24,,,
1503622800,2017-08-25 01:00:00,4368.0,4370.0,4328.58,4333.01,159681.15788884,BTCUSD,48.958419,35.011666,13.946753,65.65,,,,,,1.161483,0.83533,0.326153,,4279.69,4199.75,4060.89,,,
1503626400,2017-08-25 02:00:00,4333.01,4363.71,4328.58,4363.71,120338.33635291,BTCUSD,53.276215,38.664576,14.611639,68.18,,,,,,1.260627,0.92039,0.340238,,4300.78,4208.67,4063.69,,,
1503630000,2017-08-25 03:00:00,4346.14,4363.71,4295.75,4312.69,123004.91271326,BTCUSD,51.981997,41.32806,10.653937,60.23,,,,,,1.228141,0.98194,0.246201,,4317.81,4215.9,4065.75,,,
1503633600,2017-08-25 04:00:00,4312.69,4362.0,4310.2,4310.2,131963.26608026,BTCUSD,50.176988,43.097846,7.079143,59.86,,,,,,1.183887,1.022329,0.161558,,4332.55,4223.76,4067.93,,,
1503637200,2017-08-25 05:00:00,4296.63,4340.0,4281.04,4281.04,77034.36166927,BTCUSD,45.864837,43.651244,2.213594,55.58,,,,,,1.081338,1.034131,0.047207,,4326.09,4230.44,4069.96,,,
1503640800,2017-08-25 06:00:00,4294.79,4333.96,4267.5,4302.72,136715.1738826,BTCUSD,43.693154,43.659626,0.033528,57.99,,,,,,1.029037,1.033112,-0.004076,,4324.2,4237.27,4072.17,,,
1503644400,2017-08-25 07:00:00,4302.72,4335.0,4300.0,4329.0,92150.6529682,BTCUSD,43.590174,43.645735,-0.055562,60.76,,,,,,1.025127,1.031515,-0.006388,,4318.91,4245.09,4074.43,,,
